 rent,rentsqm,area,yearc,location,bath,kitchen,cheating,district
518.6153564,7.304440975,71,1962,1,0,0,1,1133
301.6410217,5.291948795,57,1939,1,0,0,0,1015
465.0769348,5.603338242,83,1929,2,0,0,1,350
372.666687,9.316666603,40,1952,2,1,0,1,413
551.8461304,7.559538841,73,1959,1,0,0,1,321
606.7692261,5.369641304,113,1918,2,0,0,0,162
1161.333374,7.258333683,160,1918,2,1,0,1,153
385.1282043,6.756635666,57,1957.5,2,0,0,0,153
231.0769196,3.254604578,71,1956,3,0,0,1,163
299.1795044,8.547984123,35,1939,2,0,0,1,372
700.9743652,9.223349571,76,1989,1,0,0,1,1321
318.615387,7.96538496,40,1970,2,0,0,1,2022
424.0513,8.314733505,51,1973,2,0,0,1,2022
572.1025391,6.086194992,94,1973,1,0,0,1,2024
352.1538391,6.288461208,56,1961,1,0,0,1,713
693.333313,5.636856556,123,1929,2,0,0,1,913
292.1538391,2.434615374,120,1918,2,0,0,0,210
456.3589783,5.49830246,83,1954,1,0,0,1,1371
360.8204956,6.938856602,52,1961,2,0,0,1,531
338.666687,5.291666985,64,1959,2,0,0,1,541
558.8204956,9.978938103,56,1990,3,1,0,1,1954
210.9230652,3.195804119,66,1918,2,0,0,0,411
306.7692261,10.22564125,30,1971,2,0,0,1,411
468.2564087,9.556250572,49,1964,1,0,0,1,1025
259.8461609,2.678826094,97,1971,2,0,0,1,2515
56.66666794,1.416666746,40,1918,2,0,0,0,210
449.6410217,6.332974434,71,1962,1,0,0,1,711
534.7178955,9.21927166,58,1968,1,0,1,1,2515
448,6.588235855,68,1959,1,0,0,1,623
243.0256348,5.400568962,45,1918,2,0,0,1,914
367.6923218,5.656805515,65,1966,2,0,0,1,711
359.3333435,8.166666985,44,1972,1,0,0,1,252
349.384613,8.734615326,40,1972,1,0,0,1,712
522.6153564,5.443907738,96,1991,2,0,0,1,1541
388.1538696,7.323656559,53,1974,2,0,0,1,1541
269.4871826,4.567579269,59,1942,1,0,0,1,1375
717.9487305,9.204472542,78,1929,2,0,0,1,541
381.9487,10.91282082,35,1957.5,2,0,0,1,1531
658.4615479,9.827784538,67,1984,2,0,0,1,531
578.1026001,8.759127617,66,1979,2,0,0,1,231
574.2050781,8.087394714,71,1983,2,0,0,1,1408
367.8461609,4.485929012,82,1941,1,0,0,1,734
286.3076782,8.420815468,34,1974,1,0,0,1,1912
802.3589478,9.015266418,89,1984,1,0,1,1,714
310.3589783,3.526806593,88,1957.5,1,1,0,1,2121
351.6410217,7.481723309,47,1964,1,0,0,1,2011
756,10.5,72,1918,2,0,1,1,961
521.4359131,7.449081898,70,1994.5,1,0,0,1,2512
435.3333435,6.131456375,71,1967,1,0,0,1,2221
347.5384827,4.82692337,72,1970,1,0,0,1,2011
331.1282043,5.173876762,64,1963,1,0,0,1,1406
216.9743652,3.444037199,63,1924,1,0,0,1,734
414.615387,8.821604729,47,1986,1,0,0,1,2024
329.5897522,7.847373962,42,1973,1,0,0,1,2024
372,5.470589638,68,1972,1,0,0,1,2234
394.3077087,11.26593399,35,1957.5,1,0,0,0,563
293.6410217,3.813519716,77,1918,2,0,0,0,531
378.4102783,6.413733006,59,1964,2,0,0,1,543
414.7692261,4.18958807,99,1918,2,0,0,1,543
581.8461304,9.09134388,64,1971,2,0,0,1,413
367.5384827,6.229466438,59,1957.5,2,0,0,1,350
281.6410217,10.83234882,26,1953,2,0,0,1,360
509.1282043,6.444661617,79,1957.5,2,0,0,1,413
270.4102478,6.933594704,39,1957.5,2,0,0,1,413
649.1795044,10.47063541,62,1957.5,2,0,0,1,413
493.8461609,8.370271683,59,1956,1,0,0,1,424
609.3846436,9.828784943,62,1983,2,0,0,1,425
311.6922913,5.282917976,59,1955,1,0,0,0,1122
615.5897827,9.052789688,68,1960,1,0,0,1,1013
270.9230652,3.429406166,79,1971,1,0,0,1,1012
587.5897827,7.940400124,74,1971,1,0,0,1,1012
626.1538696,7.636020184,82,1963,1,0,0,1,1013
415.8461609,5.010194302,83,1918,1,0,0,1,532
865.6410522,8.404281616,103,1918,2,1,0,1,531
601.1795044,8.712748528,69,1970,1,1,0,1,1363
808.7692261,10.10961628,80,1982,2,0,0,1,1532
307.4871521,8.091769218,38,1983,1,0,0,1,1375
244.1025696,8.717948914,28,1960,2,0,0,1,922
750.7692261,10.72527695,70,1918,2,0,1,1,532
860.7179565,8.607179642,100,1918,1,0,0,1,532
297.384613,3.764362574,79,1957.5,1,0,0,1,1013
248.5641022,3.452279568,72,1974,1,0,0,1,1015
320.4615479,5.007211685,64,1964,1,0,0,1,1026
506.8204956,7.03917408,72,1957.5,1,0,0,1,713
394.7179565,10.66805172,37,1971,1,0,0,1,1012
273.9487305,9.783882141,28,1969,1,0,0,1,1112
507.6410522,3.875122547,131,1918,2,0,0,0,1372
147.7435913,3.693589687,40,1918,2,0,0,0,541
612.9230347,8.756045341,70,1995,1,0,0,1,2234
306.3076782,7.8540411,39,1957.5,2,0,0,1,412
398.4615479,11.3846159,35,1971,1,0,0,1,432
178.4102478,4.955840588,36,1957.5,2,0,0,0,413
576.2051392,7.293733597,79,1994.5,1,0,0,1,1112
654.1025391,9.344323158,70,1957.5,2,0,0,1,113
859.5897217,8.265287399,104,1961,1,0,0,1,521
362.2051086,5.326543331,68,1957.5,2,0,0,1,383
276.3589783,7.086128235,39,1962,2,0,0,1,2526
296.4102478,6.443702698,46,1970,1,0,0,1,724
467.2307434,6.771461964,69,1965,1,0,0,1,2514
420.7692261,5.009157658,84,1973,1,1,0,1,2515
372.615387,7.452307701,50,1960,2,0,0,1,2524
346.9743347,10.84294796,32,1972,2,0,0,1,2525
295.1794739,10.93257427,27,1957.5,1,0,0,1,2513
709.8461304,6.453148842,110,1929,3,0,0,1,912
525.8974609,12.23017502,43,1975,2,1,0,1,372
274.8205261,4.294070721,64,1918,2,0,0,1,152
541.9487305,7.633081913,71,1968,1,0,0,1,1641
363.384613,9.31755352,39,1918,2,0,0,1,360
522.2564087,10.88034344,48,1983,1,0,0,1,1821
619.7948608,8.263933182,75,1957.5,2,0,0,1,1853
370.5128174,11.5785284,32,1965,3,0,0,1,1854
547.2820435,7.931625843,69,1955,1,0,0,1,1712
1060.564209,8.838036537,120,1918,2,1,0,1,152
380.1538391,6.034189701,63,1957.5,1,0,0,1,624
345.0769348,3.834188223,90,1918,2,0,0,0,350
463.282074,7.472291946,62,1957.5,2,0,0,1,372
522.0512695,10.03944588,52,1939,1,0,0,1,816
349.9487305,10.60450745,33,1972,2,0,0,1,425
647.5897827,7.44355917,87,1957.5,2,0,0,1,350
311.0769043,12.96153831,24,1960,2,0,0,1,321
495.2820435,9.524656296,52,1960,2,0,0,1,563
323.5897522,11.55677986,28,1991,1,0,0,1,1617
984.5128174,12.00625706,82,1984,2,0,0,1,1334
235.9487152,7.149959087,33,1957.5,1,0,0,1,1641
365.9487,5.62997961,65,1964,1,0,0,0,552
349.1282043,4.98754549,70,1957.5,1,0,0,1,1025
384.4615479,6.407692432,60,1958,1,0,0,1,712
425.0256348,7.083758831,60,1957.5,2,0,0,1,563
670.7179565,10.31873894,65,1983,1,0,0,1,1912
366.6666565,4.888889313,75,1918,2,0,0,0,531
375.0769348,11.3659687,33,1967,1,0,0,1,1361
335.3333435,6.986113071,48,1977,2,0,0,1,561
912.2051392,8.525281906,107,1994.5,1,0,0,1,1406
343.5384827,10.10407162,34,1957.5,1,0,0,1,915
289.3333435,3.963470221,73,1962,1,0,0,1,1712
308.7692261,9.081446648,34,1968,1,0,0,1,927
532.4615479,7.606595039,70,1957.5,1,0,0,1,1312
339.0256348,11.30085087,30,1918,2,0,0,1,541
484.4102478,7.339549065,66,1951,1,0,0,1,1855
505.8974304,12.0451746,42,1991,1,0,0,1,623
546.5128174,6.07236433,90,1918,2,0,0,0,543
605.2821045,5.934138775,102,1970,1,0,0,1,2033
370,4.352941036,85,1929,2,0,0,1,1243
427.4358826,6.106225491,70,1963,1,0,0,1,1133
408.3077087,6.186481953,66,1963,1,0,0,1,421
591.6409912,9.102169037,65,1929,1,0,0,1,1122
438.4102783,5.282051563,83,1972,2,0,0,1,913
268.3077087,3.353846073,80,1918,2,0,0,0,232
316.3076782,9.585082054,33,1972,1,0,0,1,1321
425.5897522,7.093163967,60,1968,1,0,0,1,1342
403.6410217,10.09102535,40,1995,1,0,1,1,2314
660.9230957,7.868133545,84,1983,2,0,0,1,2523
327.4358826,3.945010662,83,1994.5,1,0,0,1,2514
458.5641174,4.367277145,105,1961,1,0,0,1,1402
468,7.199999809,65,1957.5,2,0,0,1,372
738.4615479,10.85972786,68,1959,2,0,0,1,220
262.3076782,6.100179672,43,1994.5,2,0,0,1,125
331.5384521,8.500984192,39,1957.5,2,0,0,1,321
422.8717957,12.08205128,35,1994.5,2,0,0,1,321
333.8974304,3.149976015,106,1924,1,0,0,0,816
522.6153564,4.751049042,110,1918,2,0,0,1,941
520.9230957,9.646722794,54,1990,2,0,0,1,942
280.615387,5.502261639,51,1972,1,0,0,1,711
651.1281738,10.17387676,64,1981,2,0,0,1,711
233.743576,5.565322876,42,1957,1,0,0,1,282
762.2051392,6.351707458,120,1918,2,0,0,1,273
160.3589783,3.818071365,42,1938,1,0,0,1,1921
270.9230652,7.322246552,37,1967,1,0,0,1,711
217.6923065,4.442699909,49,1957.5,2,0,0,1,943
520,7.878789425,66,1968,2,0,0,1,1853
1188,11.42307663,104,1983,3,1,1,1,1855
467.8461609,6.780379295,69,1959,1,0,0,1,1833
313.9487305,11.2124567,28,1965,1,0,0,1,1957
529.2307739,9.622379303,55,1968,2,0,0,1,917
248.6153717,3.884615183,64,1957.5,1,0,0,1,623
369.6410217,8.035676956,46,1918,2,0,0,1,321
427.5384827,7.125641346,60,1957.5,2,0,0,0,372
403.6410217,6.209861755,65,1963,1,0,0,1,1013
311.1282043,8.889379501,35,1972,1,0,0,1,623
211.5897522,3.255226612,65,1957.5,1,0,0,0,1832
372.9743652,8.476686478,44,1972,2,0,0,1,1333
684.666626,7.283687115,94,1981,1,0,0,1,1361
350.6666565,12.98765659,27,1983,1,0,0,1,1831
383.384613,7.372779369,52,1958,1,0,0,1,1714
553.7435913,7.585528374,73,1918,1,0,0,1,563
254.3076935,6.692307949,38,1988,1,0,0,1,2524
61.53845978,0.415800422,148,1918,2,0,0,0,152
740.0512695,7.400512695,100,1970,3,0,0,1,1854
91.0256424,2.068764687,44,1955,1,0,0,1,1712
318.4615479,6.499215126,49,1957.5,2,0,0,0,232
361.1282043,6.018805027,60,1957.5,2,0,0,1,231
307.7948914,4.964433193,62,1972,2,0,0,1,220
806.8205566,8.964671135,90,1961,1,0,0,1,1402
1067.128174,8.605872154,124,1979,1,0,0,1,1371
368.0513,5.662328243,65,1967,1,0,0,1,2522
496.717926,4.038356781,123,1929,1,0,0,1,816
419.6923218,6.171943665,68,1963,2,0,0,1,2033
244,3.485714436,70,1956,2,0,0,1,2524
664.3076782,8.303845406,80,1968,1,0,0,1,1641
450.0512695,5.35775423,84,1967,1,0,0,1,2221
652.1025391,7.763123035,84,1929,2,0,0,1,350
397.6923218,10.19723511,39,1960,1,0,0,1,422
229.02565,6.189881802,37,1954,1,0,0,1,2442
537.1795044,7.068153858,76,1957.5,2,0,0,1,411
662.3589478,8.831451416,75,1955,2,0,0,1,411
443.2307739,7.775979519,57,1981,1,0,0,1,1012
295.9487,5.102563858,58,1956,1,0,0,1,1122
566.9230957,11.56985664,49,1991,1,0,0,1,2424
617.0256348,9.952025414,62,1957.5,2,0,0,1,350
469.2820435,12.68329716,37,1957.5,1,0,0,1,323
228.5641022,6.530405045,35,1956,1,0,0,1,712
701.6409912,12.99335384,54,1991,1,0,0,1,723
486.8717957,9.737436295,50,1984,2,0,0,1,321
293.2307739,9.774358749,30,1939,1,0,0,1,332
528.7179565,7.446732998,71,1929,1,0,0,1,816
347.384613,7.237179756,48,1939,1,0,0,1,822
440.1025696,7.335041046,60,1991,2,1,0,1,284
476.9743347,4.817922592,99,1918,1,0,0,1,252
401.1794739,5.278676987,76,1929,1,0,0,1,251
857.7948608,9.747666359,88,1991,1,0,1,1,281
671.6409912,5.691871643,118,1918,1,0,0,1,623
325.2820435,8.791404724,37,1953,2,0,0,1,360
344.5641174,9.844687462,35,1972,2,0,0,1,411
183.2307587,3.393162012,54,1960,1,0,0,0,1013
402.2564087,6.003825665,67,1972,1,0,0,1,422
288.9230957,6.879123211,42,1963,2,0,0,1,543
359.3333435,6.654323101,54,1983,1,0,0,1,1822
231.8461609,7.728205204,30,1929,1,0,0,1,1811
619.9487305,5.390856266,115,1991,1,0,1,1,1313
550.8204956,10.20037937,54,1918,2,0,0,1,942
466.1025696,8.177235603,57,1963,1,0,0,1,2514
543.6922607,5.081236362,107,1957.5,2,0,0,1,372
595.6410522,14.89102554,40,1991,2,0,0,1,930
299.384613,8.805430412,34,1929,1,0,0,1,813
287.0256348,7.359631062,39,1958,1,0,0,1,963
675.6410522,9.935897827,68,1961,1,0,0,1,1134
423.9487305,7.185569286,59,1954,1,0,0,1,1132
354.2051392,5.449307919,65,1939,2,0,0,0,232
187.384613,5.353846073,35,1957.5,2,0,0,1,413
367.333313,10.20370293,36,1972,2,0,0,1,431
282.7179565,3.71997261,76,1929,1,0,0,0,2513
423.5897522,8.471795082,50,1939,1,0,0,1,2222
585.0769653,5.970174313,98,1996,1,0,0,1,2142
937.7948608,8.931379318,105,1980,1,0,0,1,2146
420,4.421052456,95,1957.5,1,0,0,1,563
602.9743652,6.699712753,90,1918,2,0,0,0,532
578.7179565,8.037748337,72,1963,2,0,0,1,210
248.6666565,8.574712753,29,1969,2,0,0,1,1263
523.5384521,6.980513096,75,1975,2,0,0,1,2148
383.9487305,7.11015892,54,1969,1,0,0,1,1912
415.7435913,11.87839031,35,1970,1,0,0,1,1122
492.1025391,8.633379936,57,1959,2,0,0,1,360
226.7692413,3.843546152,59,1918,2,0,0,0,543
177.3333282,2.015151262,88,1918,2,0,0,0,543
639.8974609,8.09996891,79,1957.5,1,0,0,1,1641
449.8974304,4.890189648,92,1918,1,0,0,1,543
415.3333435,7.691359043,54,1972,1,0,0,1,1132
435.5384521,5.123981953,85,1972,1,0,0,1,1133
274.5128174,5.490256786,50,1970,1,1,0,1,1123
768.9743652,8.94156456,86,1994,1,0,0,1,1711
436.3076782,9.484948158,46,1991,1,0,0,1,1313
505.1794739,7.429107666,68,1972,1,0,0,1,1014
425.2307739,9.449574471,45,1996,1,0,0,1,1013
133.3333282,3.418803692,39,1986,1,0,1,1,1014
319.5384521,11.01856899,29,1971,2,0,0,1,2522
506.3076782,9.041210175,56,1996,1,0,0,1,2142
287.6410522,8.218312263,35,1968,1,0,0,1,2221
373.8461609,5.579794884,67,1965,1,0,0,1,1957
521.333313,10.22222042,51,1961,1,0,0,1,1132
353.7948914,7.075897694,50,1918,2,0,0,0,411
541.2820435,6.93951273,78,1957.5,2,0,0,1,415
205.2820435,5.702277184,36,1939,1,0,0,1,2524
346.1025696,6.92205143,50,1918,1,0,0,0,914
319.384613,4.766934395,67,1939,1,0,0,1,2525
700.3589478,8.754487991,80,1958,1,0,0,1,1723
384.1025696,5.261676788,73,1957.5,2,0,0,0,961
518.5640869,9.784226418,53,1988,1,0,0,1,1841
320,6.274507523,51,1962,1,1,0,1,1123
165.0769196,3.930403233,42,1958,2,0,0,0,413
303.6923218,4.160168648,73,1929,1,0,0,1,822
487.6923218,12.83401012,38,1967,1,0,0,1,816
393.3333435,5.619046211,70,1959,1,0,0,1,1714
246.7692413,8.225641251,30,1983,1,0,0,1,1912
245.2307739,4.379120827,56,1918,1,0,0,1,323
243.7948761,7.170435905,34,1962,1,0,0,1,421
371.2820435,4.885290146,76,1918,1,0,0,0,623
549.5897217,7.426887512,74,1985,1,0,0,1,252
728.8204956,9.343851089,78,1954,1,0,0,1,331
376.5640869,3.882104158,97,1957.5,2,0,0,0,333
339.4871826,6.40542078,53,1960,2,0,0,1,333
630.9230957,11.26648235,56,1918,1,0,0,1,816
391.1794739,5.358625412,73,1918,1,0,0,1,822
300.7179565,3.456528187,87,1918,2,0,0,0,372
381.7948608,7.635897636,50,1958,2,0,0,1,333
741.2820435,6.800753593,109,1929,1,0,0,1,282
190.97435,2.728205204,70,1918,1,0,0,0,822
545.2821045,7.789743423,70,1957.5,1,0,0,1,822
351.6410217,9.503810883,37,1957.5,2,0,0,1,321
208.4102478,6.722912788,31,1957.5,1,0,0,1,272
918.4102783,10.67919064,86,1991,2,0,0,1,542
589.7948608,8.191595078,72,1954,2,0,0,1,1543
384.9230652,6.109892368,63,1961,1,0,0,1,1926
533.6409912,7.847661495,68,1965,1,0,0,1,1957
541.7435913,7.32086134,74,1983,1,0,0,1,1942
272.3589478,11.84169197,23,1961,1,0,0,1,1831
121.6410217,2.061712265,59,1929,1,0,0,1,1832
260.4102478,7.89122057,33,1963,1,0,0,1,1711
303.6923218,4.820513248,63,1938,1,0,0,1,1713
537.6923218,6.893492699,78,1971,1,0,0,1,1713
402.1025391,6.932799816,58,1970,1,0,0,1,822
388.5128174,4.980933189,78,1918,1,0,0,1,822
758.5128174,7.739928246,98,1959,2,0,0,1,1545
262.5641174,8.20512867,32,1952,2,0,0,1,1543
261.2820435,3.628917456,72,1982,1,0,0,1,1401
366.5128174,5.235897541,70,1972,2,0,0,1,1613
469.8974304,9.997816086,47,1981,2,0,0,1,563
392.5128479,5.376887321,73,1968,2,0,0,1,414
353.0769348,11.76923084,30,1972,2,0,0,1,414
389.2820435,4.927620411,79,1957.5,2,0,0,1,414
368.5641174,6.825261593,54,1972,2,0,0,1,414
1158.25647,11.58256435,100,1989,2,1,0,1,415
402.5641174,6.008420467,67,1929,2,0,0,0,350
655.333374,8.855856895,74,1957.5,2,0,0,1,350
600.0512695,8.219882011,73,1977,1,0,0,1,1911
387.0769043,14.33617878,27,1972,2,0,0,1,563
384.7692261,6.870876789,56,1964,1,0,0,1,1404
386,8.041666031,48,1957,1,0,0,1,1363
800.7692261,12.31952858,65,1918,3,0,1,1,2112
885.6923218,6.709789753,132,1929,2,0,0,1,1243
445.3333435,9.277778625,48,1950,2,0,0,1,1343
325.2307739,6.637363911,49,1972,1,0,0,1,1957
788.7692261,7.657953739,103,1968,2,0,0,1,1958
319.0256348,3.288924217,97,1918,1,0,0,1,816
291.9487,9.123394966,32,1971,1,0,0,1,1713
566.6154175,8.853363991,64,1984,2,0,0,1,350
391.8461304,6.122594833,64,1972,1,0,0,1,2421
211.8461609,8.147928238,26,1962,1,0,0,1,1013
267.8974609,4.185897827,64,1971,1,0,0,1,1013
1175.333252,13.20598984,89,1983,1,0,0,1,252
594.1538086,8.487913132,70,1959,1,0,0,1,282
265.2820435,9.474359512,28,1958,1,0,0,1,811
321.8461304,8.469635963,38,1956,1,0,0,1,1027
487.5384827,9.375738144,52,1986,2,0,0,1,964
378.3077087,13.04509163,29,1996,1,0,0,1,1612
512.7179565,7.768451691,66,1983,1,0,1,1,1312
583.4871826,6.141969204,95,1955,2,0,0,1,1262
409.384613,6.202795029,66,1972,1,0,0,1,1321
190.7179413,2.724542141,70,1918,2,0,0,0,531
787.4359131,7.874358654,100,1939,2,0,0,1,411
338.0513,4.333991528,78,1918,1,0,0,0,623
494.8717957,5.623543739,88,1972,1,0,0,1,1406
380.4615479,10.87032795,35,1984,1,0,0,1,1615
261.4871826,7.923856258,33,1962,1,0,0,1,1241
960.2051392,10.10742092,95,1918,2,0,0,1,413
696.4102783,9.948718071,70,1957.5,2,0,1,1,162
680.3076782,7.237318039,94,1979,1,0,0,1,1957
519.2820435,11.04855347,47,1990,2,0,0,1,964
384.1538391,4.742640018,81,1973,1,0,0,1,2024
342.8205261,4.395134926,78,1968,1,0,0,1,1942
571.8461304,9.859416008,58,1980,1,0,0,1,1914
621.7948608,8.882784843,70,1968,1,0,0,1,711
525.4359131,10.10453796,52,1968,1,0,0,1,1912
436.9230652,7.533158779,58,1963,1,0,0,1,422
392.5641174,9.129400253,43,1981,1,0,0,1,1013
369.7948608,9.019384384,41,1970,1,0,0,1,1375
463.6410217,7.993810177,58,1972,1,0,0,1,1402
480.3076782,6.404102325,75,1960,2,0,0,1,532
498.9743652,9.2402668,54,1983,2,0,0,1,1372
273.5384827,6.512820244,42,1956,1,0,0,1,1363
122.8205109,2.047008753,60,1939,1,0,0,0,1402
1843.384644,12.7130003,145,1918,2,0,0,1,232
440.4615479,5.121645927,86,1954,1,0,0,1,1363
670.7692261,6.707692146,100,1918,2,0,0,1,231
670.2051392,12.41120529,54,1993,1,0,0,1,2114
754.6153564,9.929148674,76,1991,2,1,0,1,1653
313.282074,10.44273376,30,1983,2,0,0,1,961
280.0512695,7.180799961,39,1918,2,0,0,0,531
360.7179565,5.009971619,72,1957.5,2,0,0,1,413
367.5897522,4.967428684,74,1957.5,2,0,0,1,411
527.2820435,6.131184578,86,1966,1,0,0,1,2221
498.5128174,8.172338486,61,1983,1,0,0,1,2221
372.8717957,6.214528084,60,1972,1,0,0,1,713
534.5640869,7.747307777,69,1972,1,0,0,1,711
455.3333435,4.553333759,100,1957.5,2,0,0,1,531
248.2564087,4.004135609,62,1918,1,0,0,0,624
360.4615479,5.632210255,64,1957.5,1,0,0,1,623
446.8717957,5.803528309,77,1918,1,0,0,1,623
474.2564087,6.240215302,76,1968,1,0,0,1,1641
452.3589478,5.654487133,80,1969,1,0,0,1,1642
229.6410217,8.505220413,27,1960,2,0,0,1,951
463.384613,4.212587357,110,1918,2,1,0,1,941
303.5384827,4.158061028,73,1964,1,0,0,1,1123
267.4358826,3.991580725,67,1957.5,2,0,0,0,321
55.2307663,1.255244613,44,1936,2,0,0,0,712
562.3076782,5.623076916,100,1918,1,0,0,1,273
416.8717957,6.130466461,68,1954,1,0,0,1,963
312.4615173,5.039702415,62,1972,2,0,0,1,964
638.3076782,7.880343437,81,1970,1,0,0,1,1833
330,6.111112595,54,1960,1,0,0,1,1811
275.6410217,9.188035965,30,1970,1,0,0,1,1013
953.8461304,10.48182583,91,1985,2,0,0,1,926
312.1538391,3.951314211,79,1918,1,0,0,0,542
453.5384827,8.098902702,56,1970,1,0,0,1,1851
353.9487305,9.566180229,37,1972,1,0,0,1,1124
541.1795044,7.731138229,70,1989,2,0,0,1,1957
143.743576,3.593589783,40,1983,2,0,0,1,916
452.0512695,6.95463562,65,1918,1,0,0,1,623
533.1281738,8.885471344,60,1939,2,0,0,1,413
487.5897522,7.170435905,68,1957.5,2,0,0,1,350
421.333313,5.471861362,77,1957.5,2,0,0,1,350
641.1281738,7.915164471,81,1957.5,2,0,0,1,350
785.4359131,8.181625366,96,1918,2,0,0,1,350
1021.384583,8.511538506,120,1924,2,0,0,1,512
261.1282043,6.217338562,42,1973,1,0,0,1,2024
360.4615479,8.382825851,43,1964,1,0,0,1,1714
217.4358978,3.814665318,57,1918,1,0,0,1,552
419.6410217,4.114127636,102,1918,1,0,0,1,1832
238,4.103448391,58,1969,1,0,0,1,1617
260.4615479,5.2092309,50,1957.5,2,0,0,1,1852
296.8204956,6.057559013,49,1969,1,0,0,1,1712
417.0256348,5.148466587,81,1970,1,0,0,1,1723
334.5128174,11.94688702,28,1972,2,0,0,1,1723
1169.589722,11.24605656,104,1990,2,1,0,1,1842
597.1282349,8.912359238,67,1918,2,0,0,1,210
462.5641174,7.116369247,65,1918,2,0,0,0,543
740.7692261,10.58241558,70,1985,3,0,0,1,1955
589.7948608,8.079380035,73,1934,2,0,0,1,1853
448.0513,5.464040756,82,1953,1,0,0,1,1721
673.6922607,8.020148277,84,1957.5,2,0,0,1,360
269.7948608,5.99544096,45,1933,1,0,0,1,1641
301.2307739,5.020512581,60,1929,2,0,0,1,425
527.333374,7.870646477,67,1957.5,2,0,0,1,411
604.4614868,8.168399811,74,1960,1,0,0,1,1822
251.8461609,5.596579552,45,1984,1,0,1,1,1713
849.7948608,10.11660576,84,1965,1,1,0,1,2221
811.5384521,8.115384102,100,1954,2,0,0,1,426
776.3590088,7.763589859,100,1918,2,0,0,1,1263
498.8205261,5.090005398,98,1929,2,0,0,1,1243
565.0769653,10.090662,56,1992,1,0,1,1,622
211.0256348,4.22051239,50,1954,2,0,0,1,1242
528.2564087,8.520266533,62,1957.5,1,0,0,1,1912
720.3076782,11.25480556,64,1918,3,0,0,1,911
367.0256348,6.925010204,53,1972,1,0,0,1,1913
655.7435913,8.196795464,80,1918,2,0,0,1,914
468.1538696,6.784841061,69,1961,1,0,0,1,1013
501.8974304,5.836015224,86,1957.5,1,0,0,1,2514
368.3077087,10.52307701,35,1971,2,0,0,1,916
297.7435913,4.881042004,61,1939,1,0,0,1,916
578.4102783,7.230128288,80,1976,2,0,0,1,1408
361.8974304,9.04743576,40,1929,1,0,0,1,816
568.6154175,9.171215057,62,1929,1,0,1,1,816
334.1025696,5.140040874,65,1918,2,0,0,0,321
237.0769196,4.939102173,48,1957.5,1,0,0,1,1912
357.384613,4.765128613,75,1957.5,2,0,0,1,372
478.1538696,7.969230652,60,1957.5,1,0,0,1,962
396.2051086,4.306577682,92,1957.5,2,0,0,1,210
594,9.580646515,62,1957.5,2,0,0,0,411
368.0513,4.38156271,84,1974,1,0,0,1,1402
324.9230652,5.240692139,62,1939,2,0,0,1,350
204.0512848,1.417022586,144,1918,1,0,0,0,1711
471.7435913,10.48319054,45,1984,2,0,0,1,162
290.5640869,5.482343674,53,1963,2,0,0,1,561
309.5897522,5.159831047,60,1918,1,0,0,0,623
292.4615173,4.499408245,65,1957.5,2,0,0,1,426
460.3076782,6.05668211,76,1929,2,0,0,1,360
454.2564087,6.988559246,65,1929,2,0,0,1,372
168.8717957,3.752706766,45,1918,2,0,0,0,531
286.1025696,6.357836246,45,1960,2,0,0,1,1613
814.8717651,8.14871788,100,1960,2,0,0,1,113
556.2051392,8.301569939,67,1960,2,0,0,1,1241
304.2051392,5.850097656,52,1960,1,0,0,1,2131
358.9743652,4.223227978,85,1918,2,0,0,1,563
897.7435913,9.550461769,94,1972,1,0,0,1,322
458.7692261,7.909815311,58,1959,1,0,0,1,1833
191.4358978,6.381194592,30,1958,1,0,0,1,1712
533.2307739,5.795984745,92,1918,2,1,0,1,372
302.2564087,4.317948818,70,1951,1,0,0,0,734
451.5897217,6.451282024,70,1918,2,0,0,1,541
932,9.810527802,95,1984,3,1,0,1,1955
338.666687,8.063492775,42,1958,1,0,0,1,1841
718.7692261,7.98632288,90,1959,1,0,0,1,1833
509.1795044,11.06911755,46,1985,1,0,0,1,1934
612.1025391,8.744322777,70,1967,1,0,0,1,612
552.4615479,9.865384102,56,1973,2,0,0,1,241
269.2307739,4.895104885,55,1983,1,0,0,1,1345
269.3333435,8.977779388,30,1972,2,0,0,1,942
348,6.214287281,56,1962,1,0,0,1,2514
541.2820435,7.732600212,70,1957.5,1,0,0,1,711
796.1026001,8.653287888,92,1918,1,0,0,1,822
342.9230957,6.470245838,53,1939,2,0,0,0,543
405.6410217,7.800789833,52,1959,1,0,0,1,1833
741.4871826,11.40749741,65,1985,1,0,1,1,1841
669.1795044,10.79321575,62,1967,1,0,0,1,1713
366.4615173,5.389138222,68,1970,2,0,0,1,1933
361.5897217,8.035327911,45,1937,1,0,0,1,1622
472.8717957,7.626964092,62,1957.5,1,0,0,1,623
306.9230652,5.902364254,52,1958,1,0,0,1,713
257.0256348,5.71168232,45,1956,1,0,0,1,713
572.7692261,8.678322792,66,1991,1,0,1,1,1313
357.8974609,4.113763809,87,1929,2,0,0,0,350
542.666626,9.356322289,58,1957.5,2,0,0,1,153
498.7179565,5.937118053,84,1958,1,0,0,1,422
668.1026001,6.817374706,98,1988,2,0,0,1,1934
667.3846436,9.534067154,70,1995,1,0,0,1,2424
554.3589478,6.67902565,83,1968,1,0,0,1,1942
478.4615479,4.832944393,99,1968,1,0,0,1,1942
